40.81808,-73.93851
40.81818,-73.93876
40.81887,-73.94043
40.81905,-73.94085
40.81911,-73.9408
40.81933,-73.94064
40.81963,-73.94043
40.81967,-73.9404
40.8195,-73.93999
40.81889,-73.93853
40.81855,-73.9377
40.81849,-73.93757
40.81823,-73.93698
40.81815,-73.93677
40.81804,-73.93654
40.81779,-73.93594
40.81744,-73.93509
40.81728,-73.93468
40.81726,-73.93463
40.81724,-73.93458
40.81721,-73.93453
40.81719,-73.93449
40.81718,-73.93447
40.81716,-73.93445
40.81714,-73.93443
40.81712,-73.93442
40.81709,-73.9344
40.81706,-73.93438
40.81703,-73.93437
40.817,-73.93436
40.81697,-73.93435
40.81692,-73.93434
40.81664,-73.93437
40.81574,-73.93444
40.81547,-73.93444
40.81538,-73.93444
40.81533,-73.93444
40.81528,-73.93444
40.81524,-73.93444
40.81521,-73.93444
40.81518,-73.93444
40.81505,-73.93437
40.81504,-73.93437
40.81497,-73.93438
40.81495,-73.93438
40.81494,-73.93438
40.81493,-73.93438
40.81492,-73.93438
40.81462,-73.93441
40.81431,-73.93446
40.81428,-73.93446
40.81426,-73.93446
40.81425,-73.93446
40.81424,-73.93447
40.81422,-73.93447
40.81421,-73.93447
40.8142,-73.93447
40.81416,-73.93447
40.81414,-73.93447
40.81413,-73.93447
40.81404,-73.93448
40.81403,-73.93448
40.81402,-73.93448
40.81396,-73.93449
40.81395,-73.93449
40.81392,-73.93449
40.81372,-73.93451
40.81271,-73.9346
40.8126,-73.93461
40.81249,-73.93462
40.81237,-73.93464
40.81226,-73.93465
40.81217,-73.93466
40.81205,-73.93469
40.81194,-73.93471
40.81163,-73.93477
40.81086,-73.93499
40.81076,-73.93502
40.81067,-73.93504
40.81057,-73.93506
40.81046,-73.93508
40.81034,-73.93509
40.81023,-73.9351
40.8101,-73.93511
40.81,-73.93511
40.80987,-73.93511
40.80977,-73.9351
40.80966,-73.93509
40.80954,-73.93507
40.80943,-73.93505
40.80934,-73.93503
40.80925,-73.93501
40.80915,-73.93499
40.80907,-73.93496
40.80896,-73.93493
40.80885,-73.93489
40.80875,-73.93486
40.80865,-73.93482
40.80854,-73.93478
40.80844,-73.93474
40.80834,-73.93469
40.80824,-73.93464
40.80812,-73.93458
40.80799,-73.93451
40.80788,-73.93444
40.80778,-73.93437
40.8077,-73.93432
40.8076,-73.93425
40.80749,-73.93417
40.80742,-73.93411
40.80732,-73.93403
40.80722,-73.93394
40.80675,-73.93355
40.80643,-73.93332
40.80592,-73.93282
40.80584,-73.93274
40.80575,-73.93266
40.8055,-73.9324
40.80522,-73.93215
40.80514,-73.93207
40.80504,-73.93199
40.80502,-73.93196
40.80496,-73.9319
40.80479,-73.93173
40.8047,-73.93164
40.80461,-73.93156
40.8045,-73.93146
40.80433,-73.93134
40.80424,-73.93128
40.80395,-73.93109
40.80349,-73.93077
40.80341,-73.93071
40.80333,-73.93067
40.80326,-73.93064
40.80319,-73.9306
40.80311,-73.93056
40.80301,-73.93053
