40.85903,-73.92666
40.85901,-73.92669
40.85897,-73.92672
40.85891,-73.92678
40.8588,-73.92686
40.85876,-73.92688
40.85873,-73.92689
40.85869,-73.92691
40.85817,-73.92709
40.85813,-73.92712
40.85808,-73.92714
40.85803,-73.92717
40.85792,-73.92725
40.85788,-73.92729
40.85783,-73.92733
40.85769,-73.92747
40.85752,-73.92769
40.8574,-73.92792
40.85731,-73.92804
40.85715,-73.9282
40.8571,-73.9282
40.85707,-73.92821
40.85699,-73.92825
40.85691,-73.92827
40.8569,-73.92827
40.85684,-73.92834
40.85679,-73.92838
40.85676,-73.92841
40.85672,-73.92843
40.85666,-73.92849
40.85659,-73.92853
40.85619,-73.92882
40.85613,-73.92887
40.85593,-73.92896
40.85526,-73.92945
40.85519,-73.92951
40.85496,-73.92966
40.85237,-73.93158
40.85114,-73.93245
40.85057,-73.93288
40.8505,-73.93292
40.8487,-73.93425
40.84862,-73.93432
40.84858,-73.93424
40.84786,-73.93476
40.84785,-73.93477
40.8478,-73.9348
40.84765,-73.93491
40.84764,-73.93491
40.84764,-73.93492
40.84762,-73.93493
40.84757,-73.93497
40.84755,-73.93498
40.84754,-73.93499
40.84753,-73.93499
40.84737,-73.93511
40.8473,-73.93515
40.84477,-73.93703
40.84416,-73.93746
40.84354,-73.93793
40.84288,-73.9384
40.84278,-73.93846
40.84256,-73.93857
40.84225,-73.93878
40.84219,-73.93883
40.84211,-73.93888
40.84189,-73.93905
40.84175,-73.9392
40.84168,-73.93922
40.84154,-73.9393
40.84149,-73.93929
40.84126,-73.93933
40.84106,-73.93939
40.84097,-73.93941
40.84105,-73.9396
40.84056,-73.93996
40.84048,-73.94003
40.83987,-73.94044
40.83975,-73.94054
40.83914,-73.94099
40.83903,-73.94106
40.83781,-73.94198
40.83778,-73.94199
40.8377,-73.94206
40.83656,-73.94287
40.83654,-73.94289
40.83648,-73.94293
40.83644,-73.94297
40.83585,-73.94341
40.83531,-73.94378
40.83528,-73.94381
40.83522,-73.94385
40.83519,-73.94388
40.83469,-73.94425
40.83466,-73.94428
40.8346,-73.94432
40.83458,-73.94434
40.83405,-73.94473
40.83394,-73.9448
40.83375,-73.94495
40.83289,-73.94556
40.83285,-73.9456
40.83275,-73.94567
40.83269,-73.94572
40.83154,-73.94655
40.83153,-73.94656
40.83138,-73.94667
40.83135,-73.9467
40.83087,-73.94704
40.83082,-73.94707
40.83031,-73.94745
40.8302,-73.94752
40.83014,-73.94757
40.82952,-73.94802
40.82947,-73.94805
40.82895,-73.94842
40.82889,-73.94847
40.82832,-73.94887
40.8277,-73.94934
40.82708,-73.94978
40.82636,-73.95033
40.82505,-73.95125
40.82443,-73.95174
40.82323,-73.95258
40.82138,-73.95396
40.82133,-73.95399
40.82099,-73.95425
40.82074,-73.95442
40.82067,-73.95446
40.81939,-73.95538
40.81932,-73.95542
40.81772,-73.9566
40.81765,-73.95664
40.81632,-73.95763
40.81625,-73.95767
40.81515,-73.95847
40.81513,-73.95848
40.81505,-73.95854
40.81494,-73.95861
40.8145,-73.95895
40.81441,-73.95901
40.81434,-73.95907
40.81374,-73.9595
40.81368,-73.95955
40.81179,-73.96091
40.81118,-73.9614
40.81111,-73.96144
40.80879,-73.96314
40.80797,-73.96378
40.80668,-73.96469
40.80661,-73.96473
40.80543,-73.96561
40.80536,-73.96565
40.80417,-73.96653
40.80412,-73.96656
40.80349,-73.96705
40.80305,-73.96737
40.80292,-73.96743
40.80285,-73.96747
40.80261,-73.96756
40.80242,-73.96761
40.80224,-73.96763
40.80218,-73.96763
40.80132,-73.96771
40.80054,-73.96783
40.80052,-73.96783
40.80044,-73.96785
40.80051,-73.96804
40.80056,-73.96815
40.80037,-73.96818
40.7999,-73.96833
40.79923,-73.96866
40.79921,-73.96868
40.79914,-73.96871
40.7986,-73.96909
40.79856,-73.96911
40.7985,-73.96916
40.79786,-73.96962
40.79663,-73.97057
40.79609,-73.97096
40.79607,-73.97098
40.796,-73.97102
40.79598,-73.97104
40.79547,-73.97141
40.79544,-73.97144
40.79537,-73.97148
40.79535,-73.9715
40.79477,-73.97195
40.79471,-73.97199
40.79452,-73.97214
40.7941,-73.97244
40.79404,-73.97249
40.79273,-73.9734
40.79213,-73.97385
40.79211,-73.97387
40.7915,-73.97431
40.79148,-73.97432
40.79098,-73.9747
40.79093,-73.97473
40.79087,-73.97478
40.79085,-73.97479
40.79024,-73.97522
40.79022,-73.97523
40.78909,-73.97605
40.789,-73.97613
40.78897,-73.97615
40.78847,-73.97656
40.7884,-73.97661
40.7883,-73.97671
40.78715,-73.9777
40.78708,-73.97774
40.78705,-73.97777
40.78703,-73.97778
40.78658,-73.97814
40.78654,-73.97816
40.78646,-73.97823
40.78642,-73.97825
40.78582,-73.9787
40.78578,-73.97872
40.78528,-73.9791
40.78526,-73.97912
40.78332,-73.98057
40.78319,-73.98064
40.78318,-73.98064
40.78264,-73.98093
40.78245,-73.98101
40.78178,-73.98121
40.78112,-73.98144
40.77965,-73.98188
40.77958,-73.98191
40.77886,-73.98212
40.77878,-73.98213
40.77818,-73.98226
40.77814,-73.98226
40.77794,-73.98228
40.7778,-73.98225
40.7777,-73.98233
40.77765,-73.98225
40.7776,-73.98226
40.77722,-73.98227
40.77714,-73.98228
40.77641,-73.9823
40.77633,-73.98231
40.77559,-73.98232
40.77551,-73.98233
40.77399,-73.9824
40.77324,-73.98239
40.77315,-73.98238
40.77262,-73.98237
40.7723,-73.98258
40.77223,-73.98235
40.76985,-73.98229
40.76976,-73.98228
40.76892,-73.98227
40.76879,-73.98225
40.76855,-73.98225
40.76856,-73.98228
40.76856,-73.9823
40.7685,-73.9824
40.76845,-73.98246
40.76836,-73.98255
40.76819,-73.98262
40.76814,-73.98263
40.76802,-73.98263
40.76797,-73.98262
40.76788,-73.98258
40.76776,-73.9825
40.76769,-73.98241
40.76765,-73.98233
40.76763,-73.98227
40.76759,-73.98219
40.76767,-73.9821
40.76766,-73.98206
40.76766,-73.98202
40.76765,-73.98199
40.76765,-73.98187
40.76766,-73.98175
40.76759,-73.98168
40.76757,-73.98167
40.76756,-73.98167
40.76754,-73.98165
40.76751,-73.98165
40.76748,-73.98164
40.76745,-73.98164
40.76719,-73.98169
40.76715,-73.98169
40.76664,-73.98179
40.76583,-73.98188
40.76543,-73.98199
40.76478,-73.9822
40.7647,-73.98222
40.76437,-73.98233
40.76433,-73.98235
40.76411,-73.98243
40.764,-73.98248
40.7635,-73.98277
40.7634,-73.98282
40.76334,-73.98286
40.76329,-73.98288
40.76317,-73.98296
40.76267,-73.98323
40.76262,-73.98327
40.76176,-73.98382
40.76146,-73.98403
40.7614,-73.98408
40.76082,-73.98446
40.7607,-73.98451
40.76051,-73.98461
40.76016,-73.98482
40.76009,-73.98485
40.75945,-73.98507
40.75938,-73.98512
40.75939,-73.98514
40.75874,-73.98533
40.75822,-73.98557
40.75817,-73.98558
40.75803,-73.98555
40.75796,-73.98561
40.75732,-73.98606
40.75676,-73.98648
40.75653,-73.98663
40.75541,-73.98745
40.75517,-73.98765
40.7548,-73.98791
40.75474,-73.98796
40.75184,-73.99008
40.75179,-73.99011
40.75092,-73.99075
40.7504,-73.99111
40.75038,-73.99112
40.75034,-73.99104
40.75036,-73.99102
40.75084,-73.99069
40.75088,-73.99067
40.75097,-73.99061
40.751,-73.99069
40.75035,-73.99114
40.74605,-73.9943
40.74598,-73.99434
40.74481,-73.99519
40.74417,-73.99569
40.74391,-73.99586
40.7417,-73.99745
40.74112,-73.99789
40.74105,-73.99793
40.74053,-73.9983
40.73994,-73.99875
40.73987,-73.99879
40.73658,-74.0012
40.73647,-74.00124
40.73575,-74.00163
40.73577,-74.00152
40.73556,-74.00165
40.73544,-74.00171
40.73504,-74.00194
40.73502,-74.00205
40.7338,-74.00277
40.73364,-74.00285
40.73325,-74.00307
40.73329,-74.00294
40.73243,-74.00346
40.73216,-74.0036
40.73191,-74.00376
40.73161,-74.00391
40.72954,-74.00509
40.72939,-74.00514
40.72936,-74.00524
40.72654,-74.0057
40.72648,-74.00575
40.72641,-74.00578
40.72638,-74.00578
40.72626,-74.0058
40.72626,-74.00581
40.72515,-74.00598
40.72508,-74.006
40.72447,-74.0061
40.72444,-74.00611
40.7244,-74.00615
40.72434,-74.00609
40.72425,-74.0061
40.72387,-74.00619
40.72372,-74.00621
40.72366,-74.00618
40.72271,-74.00635
40.72265,-74.00626
40.72209,-74.00632
40.72185,-74.00636
40.72176,-74.00639
40.72151,-74.00645
40.72124,-74.00649
40.7211,-74.00652
40.72054,-74.00661
40.72041,-74.00665
40.72001,-74.00673
40.71974,-74.00677
40.71913,-74.00689
40.71902,-74.00692
40.71831,-74.00706
40.71835,-74.00715
40.71909,-74.007
40.71902,-74.00692
40.71831,-74.00706
40.71835,-74.00715
40.71827,-74.00716
40.71823,-74.00715
40.71718,-74.00798
40.71712,-74.00802
40.71607,-74.00884
40.71601,-74.00888
40.7155,-74.00928
40.71541,-74.00937
40.71514,-74.00958
40.715,-74.00971
40.7134,-74.01099
40.71339,-74.01101
40.71327,-74.01114
40.71323,-74.0112
40.7128,-74.01169
40.71276,-74.01162
40.71271,-74.01151
40.71222,-74.0118
40.7122,-74.0118
40.71217,-74.01182
40.71215,-74.01184
40.71213,-74.01187
40.71211,-74.01192
40.71207,-74.01197
40.71159,-74.01218
40.71151,-74.0122
40.7109,-74.01241
40.70982,-74.01282
40.70974,-74.01286
40.70971,-74.01292
40.70948,-74.01301
40.70938,-74.01306
40.70921,-74.01313
40.70914,-74.01315
40.7088,-74.01332
40.70796,-74.01368
40.70713,-74.014
40.7071,-74.01402
40.70705,-74.01404
40.70703,-74.01395
40.7069,-74.01362
40.70685,-74.01365
40.70672,-74.01377
40.70665,-74.01401
40.70658,-74.0142
40.70657,-74.01421
40.70656,-74.01423
40.70634,-74.01435
40.70631,-74.01435
40.70628,-74.01436
40.70597,-74.01452
40.70477,-74.015
40.70471,-74.01503
40.70457,-74.01449
40.70451,-74.01435
40.70448,-74.01431
40.70446,-74.0143
40.70441,-74.0143
40.70437,-74.01431
40.70433,-74.01431
40.70371,-74.01443
40.7036,-74.01444
40.70333,-74.0145
40.70319,-74.0145
40.70304,-74.01446
40.70289,-74.01439
40.7027,-74.01425
40.70238,-74.01389
40.70216,-74.01386
40.70209,-74.01383
40.70204,-74.01384
40.70193,-74.01383
