40.74377,-73.97561
40.74402,-73.97618
40.74412,-73.97639
40.74506,-73.97862
40.74573,-73.97812
40.74597,-73.9787
40.74624,-73.97931
40.74624,-73.97932
40.74633,-73.97952
40.74642,-73.97972
40.74653,-73.98
40.74654,-73.98002
40.74687,-73.98085
40.74696,-73.98106
40.74704,-73.98127
40.74708,-73.98135
40.74712,-73.98144
40.74776,-73.98296
40.74844,-73.98247
40.74859,-73.98237
40.74873,-73.98227
40.7489,-73.98214
40.74906,-73.98203
40.74927,-73.98188
40.74936,-73.98181
40.74952,-73.9817
40.74967,-73.98159
40.75004,-73.98133
40.75029,-73.98114
40.75057,-73.98093
40.75091,-73.98068
40.75123,-73.98044
40.75153,-73.98022
40.75123,-73.97952
